-0.02	0.01	1.01	1.00	-0.94	-1.94	117	-67	181
-0.03	0.02	1.01	1.11	-0.74	-2.04	113	-65	185
-0.02	0.01	1.01	0.95	-0.67	-1.91	117	-61	179
-0.03	0.01	1.00	1.10	-0.58	-1.94	114	-70	178
-0.02	0.01	1.01	0.87	-0.72	-1.94	116	-66	178
-0.03	0.01	1.00	0.81	-0.83	-2.07	118	-60	180
-0.03	0.01	1.01	0.90	-0.76	-1.88	112	-60	182
-0.02	0.01	1.00	0.92	-0.63	-1.78	114	-66	176
-0.03	0.01	1.01	0.82	-0.90	-1.77	116	-58	180
-0.03	0.01	1.01	0.83	-0.63	-1.84	114	-58	182
-0.03	0.01	1.00	0.97	-0.83	-1.81	117	-67	177
-0.03	0.01	1.00	0.89	-0.74	-1.88	117	-61	179
-0.02	0.01	1.00	0.82	-0.84	-1.97	118	-70	180
-0.03	0.02	1.00	1.07	-0.76	-1.99	117	-63	181
-0.03	0.02	1.01	0.79	-0.66	-2.10	113	-63	181
-0.03	0.01	1.01	0.85	-0.90	-1.87	114	-64	178
-0.02	0.01	1.01	0.93	-0.79	-1.95	115	-67	179
-0.03	0.01	1.00	0.89	-0.61	-1.99	116	-64	180
-0.03	0.01	1.00	0.98	-0.76	-2.03	113	-69	183
-0.02	0.01	1.00	0.86	-0.71	-1.95	113	-61	179
-0.04	0.01	1.00	1.05	-0.73	-1.85	114	-68	184
-0.03	0.01	1.00	0.86	-0.79	-2.05	115	-67	181
-0.03	0.01	1.01	0.89	-0.87	-1.86	114	-62	176
-0.03	0.01	1.01	0.81	-0.76	-2.06	112	-66	182
-0.03	0.01	1.00	0.95	-0.78	-2.08	114	-62	178
-0.02	0.02	1.01	0.99	-0.74	-1.91	113	-63	179
-0.02	0.02	1.01	0.90	-0.70	-1.84	111	-65	179
-0.02	0.02	1.01	1.11	-0.72	-1.95	114	-64	176
-0.03	0.01	1.01	0.96	-0.70	-1.94	119	-65	179
-0.03	0.01	1.00	0.84	-0.74	-1.95	113	-61	181
-0.02	0.01	1.00	0.92	-0.73	-1.98	114	-64	178
-0.03	0.01	1.01	0.87	-0.76	-1.98	113	-63	175
-0.03	0.01	1.00	0.97	-0.82	-1.91	116	-66	176
-0.02	0.01	1.01	0.74	-0.80	-1.92	118	-68	178
-0.02	0.01	1.01	0.85	-0.69	-2.03	113	-65	179
-0.02	0.01	1.00	1.09	-0.82	-1.87	113	-65	179
-0.02	0.01	1.00	0.91	-0.76	-2.01	118	-64	180
-0.02	0.01	1.01	0.85	-0.79	-1.82	114	-66	176
-0.03	0.01	1.02	0.85	-0.75	-1.85	115	-63	179
-0.02	0.01	1.01	1.01	-0.61	-1.96	114	-60	184
-0.03	0.01	1.01	0.82	-0.60	-1.92	115	-63	173
-0.03	0.02	1.00	0.98	-0.76	-2.00	116	-64	180
-0.03	0.01	1.00	1.14	-0.77	-1.73	114	-64	176
-0.03	0.01	0.99	0.92	-0.72	-1.95	119	-67	177
-0.03	0.01	1.01	0.90	-0.76	-1.82	114	-68	180
-0.03	0.01	0.99	0.95	-0.71	-1.80	118	-64	184
-0.02	0.01	1.02	1.05	-0.85	-1.84	120	-64	180
-0.03	0.01	1.01	0.85	-0.60	-2.01	113	-63	181
-0.03	0.02	1.01	0.88	-0.89	-2.05	116	-64	180
-0.03	0.01	1.00	0.93	-0.63	-2.08	116	-66	174
-0.02	0.01	1.00	0.89	-0.79	-1.89	110	-62	182
-0.03	0.01	1.00	0.92	-0.76	-2.00	116	-64	178
-0.03	0.01	1.01	0.98	-0.72	-2.11	116	-64	180
-0.02	0.01	1.00	0.94	-0.78	-1.96	113	-65	179
-0.02	0.01	1.01	1.08	-0.73	-1.95	113	-67	179
-0.03	0.01	1.01	0.89	-0.66	-2.02	121	-63	179
-0.03	0.02	1.01	0.89	-0.75	-1.96	114	-60	180
-0.03	0.01	1.00	1.04	-0.79	-2.07	119	-69	177
-0.02	0.01	1.01	0.98	-0.74	-2.11	117	-63	185
-0.02	0.01	1.01	0.99	-0.68	-1.87	115	-61	181
-0.03	0.02	1.01	1.02	-0.78	-2.11	114	-66	180
-0.02	0.01	1.00	0.96	-0.80	-1.91	113	-67	177
-0.02	0.01	1.01	0.95	-0.67	-2.01	115	-63	183
-0.02	0.01	1.00	0.92	-0.75	-2.04	112	-64	182
-0.02	0.01	1.00	1.05	-0.66	-1.98	117	-63	181
-0.03	0.01	1.00	0.99	-0.96	-1.89	113	-65	179
-0.03	0.01	1.00	1.07	-0.90	-1.94	113	-61	185
-0.02	0.01	1.00	0.84	-0.84	-1.90	107	-63	177
-0.02	0.01	1.01	0.92	-0.63	-1.95	117	-67	179
-0.03	0.01	1.01	0.99	-0.76	-1.93	115	-59	183
-0.03	0.01	1.01	0.94	-0.83	-1.95	110	-66	178
-0.02	0.01	0.99	0.96	-0.79	-1.84	112	-62	178
-0.02	0.01	1.01	1.21	-0.85	-2.07	111	-63	179
-0.03	0.01	1.02	0.92	-0.62	-1.92	120	-62	186
-0.03	0.01	1.00	1.04	-0.76	-1.85	115	-65	181
-0.03	0.01	1.00	0.82	-0.65	-1.95	113	-63	177
-0.03	0.01	1.01	0.94	-0.66	-1.86	118	-66	180
-0.02	0.01	1.00	0.99	-0.59	-1.97	116	-68	180
-0.03	0.01	1.00	0.89	-0.81	-1.93	119	-65	173
-0.03	0.01	1.01	0.94	-0.75	-1.98	114	-62	182
-0.03	0.01	1.00	0.97	-0.79	-1.95	115	-63	181
-0.02	0.02	1.00	0.83	-0.72	-1.92	119	-65	179
-0.03	0.01	1.01	0.87	-0.69	-1.98	116	-66	182
-0.03	0.01	1.00	1.02	-0.76	-1.94	118	-60	182
-0.03	0.01	1.00	0.86	-0.66	-2.01	113	-63	181
-0.02	0.01	1.01	0.89	-0.72	-1.94	116	-62	180
-0.02	0.01	1.00	0.89	-0.69	-1.95	120	-62	182
-0.03	0.01	1.00	1.09	-0.79	-2.02	113	-59	179
-0.03	0.01	1.01	0.82	-0.76	-1.94	115	-67	185
-0.03	0.01	1.00	0.90	-0.79	-2.01	116	-66	186
-0.03	0.01	1.01	0.82	-0.96	-1.98	116	-66	180
-0.02	0.01	1.02	1.03	-0.76	-1.95	116	-64	176
-0.03	0.01	1.01	0.96	-0.90	-2.01	115	-65	179
-0.02	0.02	1.00	0.88	-0.69	-2.06	117	-69	181
-0.02	0.01	1.00	0.89	-0.66	-1.90	119	-65	177
-0.03	0.01	1.00	1.05	-0.71	-1.98	114	-62	176
-0.02	0.01	1.01	1.08	-0.67	-1.88	115	-67	179
-0.02	0.01	1.01	0.83	-0.79	-1.88	115	-67	183
-0.03	0.01	1.00	0.98	-0.73	-1.95	118	-62	180
-0.03	0.02	1.01	0.85	-0.66	-2.08	120	-64	182
-0.02	0.01	1.01	0.94	-0.63	-1.81	117	-57	179
-0.03	0.01	1.01	0.98	-0.69	-1.98	117	-65	179
-0.03	0.01	1.01	0.82	-0.63	-2.06	112	-66	184
-0.03	0.01	1.01	0.85	-0.73	-2.05	119	-63	179
-0.03	0.00	1.00	0.98	-0.81	-1.77	118	-70	178
-0.03	0.01	1.00	0.90	-0.72	-1.89	114	-64	182
-0.02	0.01	1.00	0.88	-0.69	-2.02	113	-69	175
-0.02	0.01	1.00	0.88	-0.66	-1.93	113	-61	183
-0.03	0.01	1.01	0.90	-0.78	-1.88	113	-65	185
-0.03	0.01	1.00	0.87	-0.80	-1.96	115	-59	179
-0.02	0.01	1.00	0.98	-0.70	-1.97	116	-66	178
-0.02	0.01	1.00	0.99	-0.72	-1.82	117	-69	179
-0.03	0.01	1.01	1.01	-0.72	-1.97	116	-66	182
-0.03	0.01	1.01	0.94	-0.75	-1.99	110	-68	182
-0.02	0.01	1.00	1.01	-0.69	-1.93	114	-68	180
-0.02	0.01	1.01	0.97	-0.66	-1.93	119	-65	179
-0.02	0.01	1.01	0.76	-0.89	-1.97	116	-66	184
-0.02	0.01	1.01	0.91	-0.83	-2.02	112	-66	178
-0.02	0.02	1.00	0.97	-0.66	-2.01	118	-62	180
-0.03	0.01	1.01	0.89	-0.83	-1.75	109	-59	183
-0.02	0.01	1.01	0.82	-0.85	-1.82	115	-63	183
-0.03	0.01	1.01	1.01	-0.77	-1.96	116	-64	178
-0.02	0.01	1.00	0.94	-0.69	-1.95	119	-59	179
-0.02	0.02	1.00	1.00	-0.76	-2.06	113	-65	181
-0.02	0.01	1.01	0.95	-0.87	-1.97	123	-65	177
-0.03	0.02	1.01	0.85	-0.76	-1.87	116	-58	180
-0.02	0.01	1.01	1.05	-0.55	-2.00	113	-61	181
-0.03	0.01	1.00	0.85	-0.79	-2.05	116	-60	182
-0.03	0.01	1.01	0.92	-0.62	-1.99	113	-67	181
-0.03	0.01	1.01	0.72	-0.77	-1.92	118	-66	176
-0.03	0.01	1.01	0.89	-0.89	-1.95	110	-68	184
-0.03	0.01	1.00	0.87	-0.88	-2.04	118	-68	182
-0.02	0.02	1.01	0.94	-0.79	-2.08	120	-60	180
-0.03	0.01	1.01	1.01	-0.67	-1.91	115	-67	179
-0.03	0.01	1.00	1.01	-0.80	-1.88	116	-68	176
-0.02	0.01	1.01	0.88	-0.82	-1.97	115	-61	181
-0.03	0.01	1.01	1.08	-0.67	-1.91	117	-67	181
-0.03	0.01	1.00	1.02	-0.79	-2.04	113	-65	181
-0.03	0.01	1.01	0.87	-0.63	-2.00	115	-63	173
-0.02	0.02	1.00	0.92	-0.75	-1.97	114	-68	178
-0.03	0.01	1.01	1.14	-0.80	-1.91	113	-61	185
-0.03	0.01	1.00	0.84	-0.61	-1.88	115	-67	173
-0.03	0.01	0.99	0.90	-0.57	-1.94	112	-64	182
-0.03	0.01	1.01	1.01	-0.95	-2.01	114	-66	176
-0.02	0.01	1.01	1.13	-0.76	-2.03	117	-67	181
-0.02	0.01	1.01	1.08	-0.66	-2.00	117	-61	181
-0.02	0.01	1.00	0.93	-0.70	-1.88	113	-65	177
-0.03	0.01	1.00	0.86	-0.76	-1.83	115	-65	181
-0.03	0.01	1.01	0.89	-0.58	-1.91	114	-62	178
-0.03	0.01	1.01	0.76	-0.76	-1.95	120	-68	180
-0.02	0.01	1.00	0.91	-0.80	-1.96	117	-63	181
-0.03	0.01	1.01	0.97	-0.69	-1.81	113	-63	177
-0.03	0.01	1.01	0.99	-0.63	-1.83	116	-66	180
-0.03	0.01	1.01	1.02	-0.67	-2.01	110	-64	176
-0.02	0.01	1.01	1.01	-0.83	-2.01	116	-60	174
-0.03	0.01	1.01	0.81	-0.67	-1.97	113	-65	181
-0.02	0.01	1.00	1.15	-0.79	-2.02	119	-69	179
-0.03	0.01	1.01	0.84	-0.77	-1.93	113	-63	177
-0.03	0.02	1.00	0.95	-0.80	-1.88	117	-61	181
-0.02	0.01	1.01	1.01	-0.74	-1.91	117	-65	177
-0.02	0.01	1.01	0.90	-0.70	-1.97	119	-63	183
-0.03	0.01	1.00	0.96	-0.66	-1.88	115	-63	179
-0.03	0.02	1.01	0.89	-0.89	-1.85	114	-62	184
-0.02	0.01	1.01	0.81	-0.74	-1.97	115	-67	181
-0.02	0.01	1.00	0.79	-0.69	-1.93	115	-65	179
-0.03	0.01	1.01	1.09	-0.70	-2.04	108	-66	180
-0.03	0.01	1.01	0.91	-0.75	-1.95	113	-59	179
-0.03	0.01	1.01	0.72	-0.71	-1.89	117	-65	173
-0.02	0.02	1.01	0.98	-0.96	-2.08	122	-64	180
-0.02	0.02	1.01	0.83	-0.85	-1.95	114	-64	180
-0.03	0.01	1.01	0.98	-0.69	-1.97	115	-65	179
-0.02	0.01	1.01	0.95	-0.93	-1.97	111	-61	175
-0.02	0.01	1.01	0.82	-0.82	-1.91	114	-62	184
-0.02	0.02	1.01	0.78	-0.67	-1.97	113	-67	181
-0.03	0.01	1.00	0.95	-0.61	-1.88	118	-64	184
-0.03	0.01	1.01	0.86	-0.65	-1.83	116	-64	180
-0.03	0.01	1.00	1.00	-0.92	-1.82	115	-61	177
-0.03	0.02	1.02	0.88	-0.81	-2.03	115	-63	181
-0.02	0.01	1.00	0.83	-0.70	-1.94	115	-61	183
-0.03	0.02	1.01	0.82	-0.79	-2.00	114	-64	182
-0.03	0.01	1.01	0.85	-0.67	-1.88	118	-64	178
-0.03	0.01	1.01	0.96	-0.64	-1.95	115	-63	179
-0.03	0.01	1.00	0.97	-0.76	-2.04	116	-68	176
-0.02	0.01	1.01	0.84	-0.67	-2.06	118	-66	184
-0.02	0.01	1.01	0.92	-0.77	-1.85	113	-61	177
-0.03	0.01	1.01	0.91	-0.63	-1.90	111	-63	181
-0.03	0.01	0.99	1.03	-0.78	-2.02	112	-64	182
-0.02	0.01	1.01	1.05	-0.77	-2.07	112	-64	180
-0.03	0.01	1.00	1.03	-0.79	-1.99	111	-67	177
-0.02	0.02	1.00	0.78	-0.72	-1.91	115	-65	179
-0.03	0.01	1.01	0.92	-0.65	-1.91	117	-63	179
-0.03	0.01	1.00	0.92	-0.62	-1.98	116	-66	180
-0.03	0.01	1.01	0.90	-0.68	-2.04	115	-67	183
-0.02	0.01	1.00	0.79	-0.76	-1.91	115	-65	185
-0.03	0.01	1.01	0.92	-0.83	-1.98	115	-67	179
-0.02	0.01	1.01	0.95	-0.79	-1.97	115	-59	181
-0.03	0.01	1.00	0.89	-0.68	-1.86	117	-69	175
-0.03	0.01	1.00	0.72	-0.65	-1.87	114	-64	182
-0.02	0.02	1.02	0.88	-0.63	-2.00	114	-62	180
-0.03	0.01	1.01	0.89	-0.82	-2.01	119	-65	179
-0.02	0.02	1.00	0.99	-0.89	-1.94	115	-65	177
-0.03	0.01	1.01	0.90	-0.64	-1.99	115	-67	181
-0.02	0.01	1.00	0.71	-0.71	-1.95	116	-64	178
-0.03	0.02	1.01	0.98	-0.84	-1.94	116	-64	178
-0.02	0.01	1.00	0.76	-0.79	-1.98	116	-68	178
-0.02	0.01	1.00	0.89	-0.79	-2.01	114	-64	184
-0.03	0.01	1.00	0.83	-0.72	-1.88	116	-60	178
-0.03	0.01	1.01	0.95	-0.69	-1.90	123	-61	185
-0.02	0.01	1.01	0.88	-0.74	-1.85	115	-61	179
-0.02	0.01	1.01	0.97	-0.69	-1.96	120	-64	176
-0.02	0.01	1.01	0.68	-0.63	-1.98	116	-60	180
-0.03	0.01	1.00	0.95	-0.83	-1.98	114	-64	176
-0.03	0.01	1.00	0.81	-0.59	-1.95	112	-62	184
-0.02	0.01	1.01	0.97	-0.77	-2.01	115	-65	181
-0.02	0.01	1.00	0.99	-0.63	-1.88	116	-66	178
-0.03	0.01	1.01	0.90	-0.76	-1.88	117	-57	179
-0.03	0.01	1.00	0.88	-0.76	-1.87	114	-64	180
-0.02	0.01	1.01	0.86	-0.62	-1.96	118	-66	180
-0.03	0.01	1.00	0.96	-0.63	-2.04	115	-63	177
-0.03	0.02	1.00	0.95	-0.63	-1.89	118	-66	178
-0.03	0.01	1.01	0.95	-0.83	-2.01	118	-64	180
-0.03	0.01	1.01	0.85	-0.60	-1.97	107	-63	185
-0.03	0.01	1.00	0.77	-0.77	-2.12	112	-64	182
-0.03	0.01	1.00	0.83	-0.73	-1.92	112	-70	174
-0.02	0.01	1.00	0.99	-0.67	-1.98	112	-62	180
-0.02	0.01	1.00	0.85	-0.86	-1.84	116	-62	178
-0.03	0.01	1.00	0.81	-0.66	-2.04	117	-63	181
-0.02	0.01	1.01	0.96	-0.90	-1.90	110	-60	182
-0.02	0.01	1.01	0.87	-0.86	-1.94	117	-65	177
-0.02	0.01	1.01	0.95	-0.64	-2.01	116	-64	180
-0.02	0.02	1.02	0.90	-0.82	-2.06	117	-69	179
-0.03	0.01	1.00	1.01	-0.93	-1.83	117	-65	185
-0.02	0.00	1.00	0.74	-0.90	-1.91	118	-70	180
-0.03	0.01	1.00	1.01	-0.79	-1.95	120	-64	180
-0.02	0.01	1.00	0.89	-0.76	-1.98	114	-70	174
-0.03	0.01	1.00	0.98	-0.81	-1.97	113	-65	185
-0.02	0.01	1.02	0.85	-0.78	-1.99	118	-64	178
-0.03	0.01	1.00	0.76	-0.91	-1.93	116	-66	180
-0.03	0.02	1.00	0.91	-0.87	-1.96	116	-68	182
-0.02	0.01	1.01	0.79	-0.95	-1.90	117	-61	181
-0.02	0.02	1.00	0.92	-0.72	-1.78	115	-67	187
-0.03	0.02	1.01	1.21	-0.70	-1.79	113	-59	179
-0.03	0.01	1.00	0.83	-0.72	-1.94	114	-64	178
-0.03	0.01	1.01	0.95	-0.67	-2.02	110	-64	180
-0.03	0.01	1.00	0.81	-0.71	-1.93	111	-69	179
-0.02	0.01	1.01	0.84	-0.80	-2.05	117	-67	183
-0.03	0.01	1.01	0.98	-0.84	-1.94	119	-63	179
-0.02	0.01	1.01	0.95	-0.76	-1.90	118	-64	180
-0.03	0.01	1.00	1.11	-0.92	-2.01	112	-60	182
-0.02	0.01	1.01	0.95	-0.68	-1.98	114	-62	182
-0.02	0.02	1.02	0.98	-0.62	-1.88	115	-67	175
-0.03	0.01	1.01	0.83	-0.81	-1.87	119	-63	183
-0.03	0.02	1.01	0.97	-0.66	-1.94	111	-63	179
-0.03	0.01	1.00	0.97	-0.70	-1.93	115	-65	183
-0.02	0.01	1.01	0.91	-0.56	-1.93	118	-64	184
-0.03	0.01	1.00	0.92	-0.69	-1.88	120	-64	176
-0.03	0.01	1.01	0.74	-0.60	-1.88	118	-62	176
-0.02	0.01	1.01	1.14	-0.97	-1.96	113	-63	179
-0.02	0.01	1.00	0.85	-0.81	-1.87	120	-66	178
-0.02	0.02	1.01	1.01	-0.92	-1.94	122	-64	182
-0.02	0.01	1.01	0.92	-0.68	-2.00	116	-66	182
-0.03	0.01	1.01	0.76	-0.75	-1.89	113	-63	183
-0.03	0.01	1.01	1.05	-0.77	-1.91	111	-65	185
-0.02	0.01	1.00	0.94	-0.76	-1.88	119	-65	181
-0.02	0.01	1.01	1.08	-0.84	-1.85	115	-57	179
-0.02	0.02	1.01	0.97	-1.02	-1.95	110	-64	176
-0.02	0.01	1.01	0.82	-0.64	-1.95	113	-61	183
-0.03	0.01	1.00	0.84	-0.46	-2.07	117	-63	179
-0.02	0.02	1.00	0.65	-0.61	-1.85	117	-63	181
-0.03	0.01	1.00	0.72	-0.49	-1.86	114	-64	178
-0.02	0.01	1.01	0.90	-0.60	-1.98	117	-65	177
-0.02	0.02	1.00	1.05	-0.67	-1.97	120	-66	176
-0.03	0.02	1.00	1.03	-0.82	-1.95	116	-62	180
-0.02	0.01	1.01	1.21	-0.99	-1.97	120	-68	178
-0.03	0.00	1.00	0.79	-0.79	-2.08	120	-62	178
-0.02	0.01	1.00	1.01	-0.69	-1.91	115	-67	179
-0.03	0.01	1.01	0.78	-0.72	-1.99	114	-64	182
-0.02	0.02	1.00	0.72	-0.72	-1.85	113	-63	181
-0.02	0.02	1.01	0.83	-0.72	-1.98	112	-60	180
-0.02	0.01	1.00	0.85	-0.76	-1.81	116	-64	182
-0.02	0.01	1.00	0.83	-0.92	-1.85	117	-67	183
-0.02	0.01	1.01	1.30	-0.99	-1.95	112	-66	180
-0.03	0.01	1.01	1.01	-1.01	-2.02	114	-62	182
-0.02	0.01	1.00	0.93	-0.85	-1.90	113	-63	177
-0.02	0.01	1.01	0.86	-0.83	-1.84	114	-64	180
-0.02	0.02	1.01	1.02	-0.73	-1.90	120	-62	174
-0.02	0.01	1.00	0.75	-0.73	-1.96	114	-70	178
-0.03	0.01	1.01	0.95	-0.80	-1.83	117	-69	179
-0.02	0.01	1.01	0.92	-0.74	-1.95	116	-64	176
-0.03	0.01	1.01	0.83	-0.69	-1.78	118	-64	178
-0.03	0.01	1.01	0.93	-0.70	-2.06	113	-69	175
-0.03	0.01	1.01	0.81	-0.79	-1.89	118	-64	176
-0.03	0.01	1.01	0.95	-0.69	-1.95	119	-63	175
-0.03	0.01	1.01	0.98	-0.63	-1.89	113	-65	183
-0.03	0.01	1.01	1.21	-0.76	-2.09	111	-67	179
-0.03	0.01	1.00	1.01	-0.78	-1.78	121	-63	179
-0.03	0.01	1.01	0.83	-0.89	-1.99	120	-62	178
-0.02	0.01	1.00	0.98	-0.62	-2.00	114	-62	182
-0.02	0.01	1.01	0.98	-0.72	-1.93	117	-63	179
-0.03	0.01	1.01	0.72	-0.64	-2.03	117	-71	175
-0.03	0.02	1.01	1.09	-0.68	-1.98	117	-67	183
-0.02	0.01	1.00	0.89	-0.77	-1.91	118	-62	184
-0.03	0.02	1.01	0.89	-0.74	-1.95	118	-70	180
-0.02	0.02	1.00	0.96	-0.89	-1.84	123	-65	175
-0.03	0.02	1.01	1.01	-0.81	-1.96	121	-63	179
-0.02	0.01	1.00	0.85	-0.67	-2.03	115	-59	183
-0.02	0.01	1.00	0.91	-0.78	-1.93	113	-61	177
-0.03	0.01	1.01	0.87	-0.91	-2.07	111	-61	183
-0.03	0.02	1.00	0.80	-0.76	-2.01	117	-65	177
-0.03	0.01	1.01	1.01	-0.53	-1.96	115	-65	181
-0.03	0.00	1.01	1.00	-0.66	-1.83	112	-64	182
-0.02	0.01	1.01	0.89	-0.65	-1.97	116	-64	182
-0.03	0.01	1.00	0.90	-0.84	-1.98	112	-64	182
-0.02	0.01	1.00	0.82	-0.69	-2.06	119	-71	177
-0.02	0.01	1.01	0.92	-0.60	-1.99	117	-63	171
-0.02	0.02	1.00	1.01	-0.82	-1.94	115	-63	181
-0.02	0.01	1.01	0.93	-0.69	-1.96	114	-64	178
-0.03	0.01	1.00	0.89	-0.70	-1.93	117	-67	177
-0.03	0.01	1.00	0.93	-0.80	-1.88	112	-62	180
-0.02	0.01	1.01	1.01	-0.88	-1.88	111	-63	183
-0.03	0.01	1.01	1.01	-0.76	-1.94	114	-64	178
-0.02	0.01	1.01	0.85	-0.81	-1.88	109	-63	181
-0.03	0.01	1.01	0.82	-0.73	-1.92	115	-65	177
-0.03	0.01	1.00	0.82	-0.56	-1.98	113	-61	179
-0.03	0.01	1.00	0.98	-0.82	-1.95	115	-67	181
-0.03	0.01	1.00	0.76	-0.77	-2.01	117	-61	183
-0.02	0.01	1.00	1.01	-0.85	-1.87	117	-59	175
-0.03	0.01	1.01	0.92	-0.72	-1.96	119	-65	179
-0.03	0.01	1.01	1.03	-0.80	-2.10	118	-64	180
-0.02	0.01	1.01	0.82	-0.72	-2.11	116	-66	184
-0.03	0.02	1.00	1.11	-0.94	-2.00	116	-70	180
-0.02	0.01	1.00	1.13	-0.76	-1.91	117	-65	181
-0.03	0.02	1.00	0.98	-0.84	-2.00	118	-58	180
-0.02	0.01	1.01	0.95	-0.76	-2.02	113	-61	179
-0.02	0.01	1.00	1.19	-0.99	-1.99	115	-69	177
-0.03	0.01	0.99	0.98	-0.78	-1.98	114	-64	184
-0.03	0.01	1.00	1.24	-0.76	-1.98	114	-62	182
-0.03	0.02	1.00	0.95	-0.79	-1.88	115	-61	179
-0.03	0.01	1.01	0.96	-0.58	-2.04	120	-64	180
-0.03	0.01	1.01	0.83	-0.64	-1.94	114	-60	180
-0.03	0.01	1.00	0.82	-0.75	-1.85	114	-66	178
-0.03	0.01	1.01	0.92	-0.46	-1.84	123	-61	181
-0.04	0.01	1.01	0.79	-0.80	-1.98	116	-66	178
-0.03	0.01	1.01	0.96	-0.66	-1.91	112	-60	176
-0.03	0.02	1.00	0.94	-0.62	-1.88	111	-67	175
-0.02	0.01	1.00	1.08	-0.69	-2.00	117	-63	179
-0.03	0.01	1.01	1.11	-0.76	-1.86	119	-69	183
-0.02	0.01	1.01	1.01	-0.63	-1.98	111	-69	181
-0.03	0.01	1.00	1.01	-0.67	-2.04	116	-68	182
-0.03	0.01	1.00	0.75	-0.94	-1.94	114	-62	176
-0.02	0.01	1.01	1.24	-0.69	-1.88	115	-65	181
-0.02	0.02	1.01	0.80	-0.81	-2.01	118	-66	184
-0.03	0.02	1.00	0.96	-0.70	-1.91	114	-62	176
-0.03	0.01	1.00	0.91	-0.77	-2.07	117	-61	179
-0.02	0.01	1.00	0.92	-0.69	-2.04	117	-63	183
-0.02	0.01	1.00	1.02	-0.72	-1.82	120	-66	176
-0.03	0.01	1.01	0.94	-0.68	-2.02	120	-68	184
-0.03	0.01	1.01	0.97	-0.66	-2.02	113	-69	177
-0.03	0.01	1.00	0.85	-0.71	-1.99	119	-65	185
-0.02	0.01	1.02	0.85	-0.80	-1.92	113	-69	183
-0.02	0.01	1.01	0.95	-0.94	-1.98	115	-63	177
-0.02	0.01	1.01	0.88	-0.68	-1.98	118	-68	180
-0.03	0.01	1.01	0.82	-0.81	-1.98	118	-64	178
-0.03	0.01	1.01	0.96	-0.79	-1.97	120	-64	180
-0.02	0.01	1.00	1.03	-0.73	-1.96	114	-62	182
-0.02	0.01	1.01	1.05	-0.78	-1.78	117	-65	181
-0.03	0.01	1.00	1.04	-0.93	-2.02	116	-64	182
-0.02	0.01	1.01	1.07	-0.86	-1.99	121	-63	181
-0.03	0.01	1.01	0.90	-0.89	-1.87	116	-66	178
-0.02	0.02	1.01	0.83	-0.71	-1.98	115	-69	175
-0.02	0.01	1.00	1.02	-0.72	-1.84	117	-63	179
-0.02	0.01	1.01	1.19	-0.98	-1.80	112	-62	178
-0.03	0.01	1.00	0.87	-0.71	-1.85	115	-67	177
-0.03	0.01	1.01	0.73	-0.32	-1.81	115	-63	177
-0.03	0.01	0.99	0.91	-0.31	-2.01	115	-65	179
-0.01	0.01	0.99	0.63	-0.79	-1.93	111	-63	181
-0.02	0.01	1.01	1.17	-0.73	-1.97	116	-64	182
-0.03	0.01	1.01	0.69	-0.87	-2.09	112	-60	182
-0.03	0.01	1.00	0.99	-0.82	-1.98	117	-57	187
