-0.01	0.01	1.01	0.11	-0.05	-0.01	-65	337	173
-0.01	0.01	1.01	0.16	0.11	-0.08	-63	331	173
-0.02	0.01	1.01	-0.09	0.01	-0.01	-61	333	171
-0.01	0.01	1.00	-0.13	0.24	0.01	-65	333	169
-0.01	0.01	1.01	0.13	-0.06	-0.01	-68	332	176
-0.01	0.02	1.00	0.01	0.14	0.00	-64	332	176
-0.01	0.01	1.01	-0.22	-0.16	0.03	-66	330	172
-0.01	0.01	1.01	0.02	0.11	-0.16	-65	335	173
-0.02	0.01	1.00	0.20	0.05	-0.01	-68	334	172
-0.01	0.01	1.00	0.03	0.11	-0.04	-66	324	172
-0.02	0.01	1.00	0.03	-0.04	-0.06	-64	328	174
-0.01	0.01	1.01	0.15	0.01	-0.01	-71	327	173
-0.01	0.01	1.01	-0.00	-0.12	0.01	-69	331	175
-0.01	0.01	1.00	0.11	-0.05	0.09	-71	333	177
-0.01	0.01	1.01	0.12	0.10	-0.04	-66	332	174
-0.01	0.01	1.00	0.04	-0.03	0.11	-68	332	170
-0.00	0.01	1.00	0.10	0.01	-0.01	-63	333	175
-0.01	0.02	1.00	-0.11	-0.05	0.00	-59	335	177
-0.01	0.01	1.01	0.08	-0.21	0.03	-70	338	170
-0.01	0.01	1.01	-0.17	-0.12	-0.07	-63	335	175
-0.01	0.01	1.00	0.12	-0.14	0.02	-65	329	175
-0.01	0.01	1.01	0.03	0.12	0.02	-66	334	168
-0.01	0.02	1.01	0.12	-0.10	-0.08	-67	331	177
-0.01	0.01	1.00	0.16	0.18	-0.01	-64	332	174
-0.01	0.01	1.01	-0.10	0.05	-0.01	-67	335	175
-0.01	0.01	1.01	0.23	-0.05	0.04	-69	335	177
-0.02	0.01	1.01	-0.06	-0.07	-0.06	-66	332	176
-0.01	0.00	1.01	-0.09	-0.05	0.10	-63	333	171
-0.01	0.02	1.00	-0.18	-0.02	-0.01	-69	331	175
-0.01	0.01	1.01	0.11	-0.03	0.03	-70	334	176
-0.01	0.01	1.00	0.10	-0.07	0.06	-69	331	171
-0.02	0.01	1.01	0.04	-0.05	-0.07	-61	333	175
-0.01	0.01	1.00	-0.06	-0.01	0.06	-64	332	174
-0.01	0.01	1.01	-0.10	0.08	0.05	-64	334	172
-0.01	0.01	1.01	-0.14	-0.01	0.07	-65	333	173
-0.02	0.01	1.01	-0.16	0.04	0.08	-64	334	172
-0.01	0.01	1.01	-0.12	0.08	0.06	-68	330	174
-0.01	0.01	1.01	0.06	0.16	0.10	-72	332	174
-0.01	0.02	1.01	0.06	-0.08	0.12	-65	335	175
-0.01	0.02	1.00	0.07	0.05	-0.10	-64	336	172
-0.01	0.01	1.01	-0.02	-0.12	0.05	-66	332	174
-0.01	0.01	1.00	0.18	-0.07	0.01	-64	328	176
-0.02	0.01	1.00	-0.14	0.11	0.07	-66	332	176
-0.01	0.02	1.01	-0.00	0.03	0.06	-63	335	175
-0.02	0.01	1.00	0.02	-0.00	-0.04	-67	333	173
-0.01	0.01	1.01	0.16	0.01	-0.23	-67	335	173
-0.01	0.01	1.00	0.10	0.04	0.02	-71	337	175
-0.02	0.02	1.00	-0.10	-0.06	0.10	-64	330	174
-0.01	0.01	1.00	0.06	-0.05	-0.02	-70	332	172
-0.02	0.01	1.01	0.07	-0.15	-0.04	-64	336	174
-0.01	0.01	1.00	-0.11	0.13	0.00	-66	332	172
-0.01	0.01	1.01	0.05	-0.12	0.09	-67	329	177
-0.01	0.01	1.01	0.02	0.15	-0.11	-68	332	180
-0.02	0.01	1.00	0.14	-0.13	0.08	-66	332	172
-0.01	0.01	1.00	-0.10	-0.05	-0.01	-66	332	180
-0.01	0.01	1.00	-0.10	-0.11	0.09	-66	328	178
-0.01	0.01	1.00	-0.03	0.01	0.03	-68	336	176
-0.01	0.01	1.01	0.17	-0.08	-0.07	-64	328	174
-0.01	0.01	1.01	0.04	-0.10	-0.08	-69	335	177
-0.01	0.02	1.01	0.14	0.17	0.09	-68	336	170
-0.01	0.01	1.01	-0.09	-0.05	0.00	-66	334	176
-0.01	0.02	1.01	-0.08	-0.18	0.06	-62	334	176
-0.01	0.01	1.01	-0.13	0.04	-0.02	-70	334	172
-0.01	0.01	1.01	0.16	0.02	-0.05	-68	334	174
-0.01	0.01	1.01	-0.13	-0.16	-0.07	-65	333	177
-0.01	0.01	1.00	-0.05	-0.12	-0.03	-68	328	176
-0.01	0.01	1.01	-0.01	0.12	0.02	-67	331	171
-0.01	0.01	1.01	-0.04	0.27	0.01	-66	334	176
-0.02	0.01	1.01	0.11	0.11	0.00	-62	332	176
-0.02	0.01	1.00	-0.07	-0.01	-0.06	-67	327	173
-0.01	0.01	1.00	0.10	-0.08	-0.05	-63	335	171
-0.01	0.01	1.01	-0.05	0.19	0.03	-64	338	172
-0.01	0.01	1.00	-0.06	0.14	0.03	-64	338	176
-0.01	0.01	1.00	0.02	-0.01	-0.06	-65	335	171
-0.01	0.02	1.00	-0.04	0.04	-0.04	-69	333	173
-0.02	0.01	1.00	0.03	0.07	-0.01	-67	335	175
-0.02	0.01	1.00	-0.12	-0.15	-0.01	-69	333	169
-0.02	0.01	1.01	-0.02	0.12	-0.15	-65	335	177
-0.01	0.01	1.01	-0.03	0.02	0.07	-65	333	173
-0.01	0.01	1.00	-0.09	0.06	0.02	-70	336	172
-0.01	0.01	1.01	-0.06	-0.08	0.03	-68	328	168
-0.01	0.01	1.00	0.09	-0.04	-0.04	-69	331	171
-0.01	0.01	1.01	0.11	0.01	0.01	-68	334	176
-0.01	0.01	1.00	-0.03	0.07	-0.04	-69	331	173
-0.01	0.01	1.00	0.05	0.10	-0.04	-71	333	177
-0.01	0.01	1.00	0.06	-0.09	0.07	-65	331	173
-0.01	0.01	1.01	0.04	0.02	0.04	-67	335	169
-0.01	0.02	1.00	-0.08	0.10	-0.02	-68	334	176
-0.02	0.01	1.00	0.12	0.06	0.00	-66	330	172
-0.01	0.00	1.01	0.06	0.06	-0.12	-65	333	177
-0.01	0.01	1.00	-0.03	-0.01	0.12	-69	337	173
-0.02	0.01	1.01	0.08	0.11	-0.09	-72	334	174
-0.01	0.01	1.02	0.06	0.08	0.01	-65	337	173
-0.01	0.01	1.00	0.03	0.09	0.04	-65	331	175
-0.01	0.01	1.00	-0.03	-0.03	-0.04	-66	330	172
-0.02	0.01	1.00	0.10	0.20	0.12	-65	331	173
-0.01	0.01	1.01	0.10	-0.04	-0.07	-66	334	172
-0.01	0.01	1.01	-0.09	-0.05	0.11	-65	333	171
-0.01	0.01	1.00	0.05	-0.12	0.01	-63	333	173
-0.02	0.01	1.00	0.07	-0.06	-0.03	-67	335	173
-0.01	0.01	1.01	-0.13	0.02	-0.04	-67	333	169
-0.01	0.01	1.00	0.01	0.06	-0.04	-64	334	172
-0.02	0.01	1.00	0.04	-0.11	0.04	-72	330	170
-0.01	0.01	1.01	-0.23	0.04	-0.04	-64	334	174
-0.01	0.01	1.00	-0.04	-0.02	-0.05	-66	332	174
-0.01	0.01	1.01	-0.00	0.02	-0.04	-66	328	168
-0.02	0.01	1.00	-0.17	-0.05	0.19	-67	337	171
-0.01	0.01	1.01	0.07	-0.02	0.15	-61	333	173
-0.01	0.01	1.01	-0.04	-0.07	-0.03	-67	337	171
-0.02	0.02	1.00	-0.01	-0.02	-0.07	-66	334	168
-0.01	0.01	1.01	0.00	0.14	-0.04	-68	334	168
-0.02	0.01	1.00	0.11	0.01	-0.10	-66	330	166
-0.01	0.01	1.01	-0.03	0.17	-0.05	-65	333	169
-0.01	0.01	1.01	0.12	0.21	-0.01	-67	337	175
-0.02	0.01	1.00	0.06	0.07	-0.12	-71	331	171
-0.01	0.01	1.01	-0.06	0.11	0.03	-68	336	178
-0.02	0.01	1.00	-0.05	0.05	0.04	-67	327	173
-0.02	0.01	1.00	-0.09	0.10	0.18	-67	333	175
-0.01	0.01	0.99	0.04	0.02	-0.07	-67	333	171
-0.02	0.01	1.01	0.10	0.08	0.12	-65	333	173
-0.01	0.02	1.00	-0.10	0.16	0.03	-63	335	173
-0.01	0.01	1.00	0.15	-0.03	-0.17	-68	334	172
-0.01	0.01	1.01	-0.01	0.01	-0.07	-66	332	178
-0.01	0.01	1.00	-0.03	-0.08	-0.07	-66	334	174
-0.02	0.01	1.01	0.01	-0.02	-0.03	-65	331	171
-0.01	0.01	1.00	0.11	-0.02	0.07	-70	334	176
-0.01	0.01	1.01	0.16	-0.00	-0.04	-65	335	175
-0.01	0.01	1.00	-0.03	0.16	-0.01	-67	331	179
-0.01	0.01	1.01	-0.11	0.05	0.10	-66	330	172
-0.02	0.01	1.00	0.03	-0.13	0.03	-70	334	170
-0.00	0.01	1.01	-0.10	-0.12	0.06	-68	332	178
-0.02	0.01	1.01	0.04	0.02	-0.01	-66	332	174
-0.02	0.01	1.00	0.00	0.08	0.12	-68	336	170
-0.01	0.02	1.00	0.11	-0.12	-0.09	-65	335	175
-0.01	0.01	1.01	-0.02	0.08	-0.04	-68	334	172
-0.02	0.01	1.00	-0.02	-0.03	-0.02	-68	332	176
-0.01	0.01	1.00	-0.16	0.01	-0.12	-65	329	171
-0.01	0.01	1.01	-0.00	-0.02	-0.04	-67	335	175
-0.01	0.01	1.00	0.01	-0.02	-0.04	-67	331	175
-0.02	0.01	1.00	0.17	0.06	0.16	-70	334	172
-0.02	0.01	1.01	0.11	0.03	0.01	-69	331	171
-0.01	0.01	1.00	-0.09	-0.08	-0.07	-62	334	176
-0.02	0.01	1.00	0.23	0.19	-0.02	-64	334	174
-0.01	0.02	1.01	0.07	-0.12	-0.03	-65	333	181
-0.01	0.01	1.01	-0.03	-0.07	-0.03	-65	333	173
-0.01	0.01	1.00	-0.15	0.14	-0.05	-68	330	174
-0.01	0.01	1.01	-0.05	-0.13	-0.12	-68	334	170
-0.02	0.01	1.01	-0.29	-0.15	-0.09	-63	335	167
-0.01	0.02	1.01	-0.02	0.04	0.06	-68	328	170
-0.01	0.01	1.00	-0.16	-0.01	-0.02	-66	336	174
-0.01	0.02	1.01	-0.13	-0.00	-0.08	-63	333	173
-0.02	0.01	1.00	0.10	0.04	0.01	-67	331	177
-0.02	0.01	1.01	0.04	0.01	-0.11	-61	335	173
-0.02	0.01	1.02	-0.06	0.13	-0.04	-68	332	174
-0.02	0.01	1.00	-0.02	0.04	-0.04	-66	334	172
-0.01	0.01	1.00	0.13	-0.07	-0.09	-68	332	172
-0.02	0.02	1.00	0.06	0.10	0.06	-60	334	174
-0.02	0.01	1.00	0.05	0.08	-0.03	-66	336	172
-0.02	0.01	1.00	0.07	-0.00	-0.08	-64	338	168
-0.02	0.01	1.00	0.13	-0.08	-0.02	-61	337	177
-0.02	0.01	1.01	-0.03	0.07	0.00	-66	330	170
-0.01	0.01	1.01	-0.07	-0.04	0.04	-70	330	172
-0.01	0.01	1.01	-0.12	0.20	-0.02	-63	331	175
-0.01	0.01	1.00	0.02	0.08	0.07	-70	334	176
-0.01	0.01	1.00	-0.13	-0.10	0.10	-69	335	177
-0.02	0.01	1.00	0.10	-0.07	-0.02	-63	333	173
-0.01	0.01	1.01	0.05	0.03	-0.14	-65	331	175
-0.01	0.01	1.00	-0.06	0.03	0.02	-69	333	173
-0.01	0.01	1.00	0.08	0.01	-0.08	-63	337	173
-0.02	0.01	1.01	0.11	0.13	0.06	-71	329	175
-0.01	0.01	1.00	-0.00	0.14	0.13	-64	340	174
-0.01	0.01	0.99	-0.02	-0.02	0.05	-69	331	175
-0.02	0.01	1.00	0.04	0.11	0.08	-67	335	181
-0.02	0.02	1.00	0.02	0.04	-0.06	-66	334	178
-0.01	0.01	1.00	-0.06	0.04	0.08	-70	326	174
-0.01	0.01	1.01	-0.03	-0.04	0.03	-62	334	174
-0.01	0.01	1.01	-0.20	0.08	-0.07	-66	332	172
-0.01	0.01	1.00	0.10	-0.05	-0.03	-66	336	174
-0.01	0.01	0.99	-0.03	0.10	-0.12	-68	332	176
-0.01	0.01	1.00	-0.13	0.01	-0.07	-67	329	173
-0.02	0.01	1.00	0.02	-0.14	0.03	-63	333	175
-0.01	0.01	1.01	-0.01	0.04	-0.03	-66	338	176
-0.01	0.01	1.00	0.04	-0.25	0.11	-68	330	176
-0.01	0.01	1.01	-0.16	-0.02	-0.10	-68	330	172
-0.01	0.01	1.00	-0.02	0.11	-0.02	-63	333	173
-0.01	0.01	1.00	0.03	-0.02	-0.09	-59	335	177
-0.01	0.01	1.01	-0.03	-0.07	-0.06	-65	333	171
-0.01	0.01	1.00	0.01	0.14	-0.09	-62	334	172
-0.01	0.01	1.01	0.14	-0.00	0.10	-67	331	173
-0.01	0.01	1.02	-0.22	0.08	-0.04	-72	334	172
-0.01	0.01	1.00	-0.07	0.03	0.12	-61	333	177
-0.01	0.01	1.01	0.00	-0.05	0.10	-71	333	173
-0.01	0.01	1.00	-0.13	0.23	-0.12	-65	327	173
-0.01	0.01	0.99	0.12	0.01	0.02	-67	331	175
-0.01	0.01	1.00	0.00	-0.11	-0.01	-64	336	176
-0.02	0.01	1.01	0.20	-0.03	-0.06	-68	330	180
-0.02	0.02	1.01	0.02	0.06	-0.04	-65	335	175
-0.01	0.01	1.01	-0.19	0.06	-0.07	-68	336	176
-0.01	0.01	1.01	-0.07	0.10	-0.05	-63	333	171
-0.01	0.01	1.00	0.07	-0.09	-0.05	-68	330	172
-0.02	0.01	1.00	-0.16	0.27	0.02	-66	334	176
-0.02	0.02	1.01	0.10	0.01	-0.04	-66	334	178
-0.01	0.02	1.01	-0.06	0.08	0.04	-64	330	174
-0.01	0.01	1.00	-0.02	0.08	-0.04	-58	332	180
-0.01	0.01	1.00	-0.16	-0.02	-0.10	-64	332	172
-0.01	0.02	1.00	0.03	-0.18	-0.03	-66	334	172
-0.02	0.01	1.00	-0.15	0.11	0.06	-63	335	175
-0.02	0.01	1.01	0.13	-0.02	0.07	-68	334	174
-0.01	0.01	1.00	0.08	-0.04	0.12	-67	337	171
-0.01	0.01	1.01	0.11	-0.02	-0.02	-70	332	176
-0.02	0.01	1.00	-0.06	0.21	-0.05	-69	333	173
-0.01	0.01	1.01	0.01	0.04	0.16	-65	329	175
-0.01	0.01	1.00	0.08	-0.02	0.09	-67	331	171
-0.01	0.01	1.00	0.18	0.04	-0.07	-67	335	179
-0.02	0.02	1.01	0.08	0.01	-0.04	-70	332	172
-0.01	0.01	1.01	-0.03	0.21	0.07	-66	330	172
-0.01	0.01	1.01	0.01	-0.02	0.05	-70	334	176
-0.02	0.01	1.00	0.00	-0.03	0.02	-69	335	173
-0.02	0.01	1.01	0.21	0.09	0.03	-65	331	171
-0.01	0.01	1.01	-0.07	-0.05	0.10	-65	333	167
-0.01	0.01	1.01	-0.03	0.13	0.00	-65	335	169
-0.02	0.01	1.00	0.06	-0.08	0.09	-68	336	174
-0.02	0.01	1.01	0.00	0.01	0.03	-67	331	175
-0.01	0.01	1.01	-0.20	0.12	-0.05	-69	333	173
-0.02	0.02	1.00	-0.20	0.12	0.06	-66	330	172
-0.02	0.01	1.00	-0.00	-0.01	-0.07	-69	335	175
-0.01	0.02	1.00	0.17	-0.12	0.01	-64	330	170
-0.01	0.01	1.00	0.13	-0.05	0.04	-65	333	175
-0.01	0.01	1.00	0.08	-0.05	0.00	-64	330	172
-0.01	0.01	1.01	-0.06	0.06	-0.11	-66	332	174
-0.01	0.01	1.02	0.04	0.08	-0.08	-66	334	170
-0.01	0.01	1.01	0.28	-0.16	-0.09	-64	330	172
-0.02	0.01	1.01	-0.18	-0.03	0.04	-62	334	174
-0.01	0.01	1.01	-0.01	0.01	0.01	-67	331	171
-0.01	0.01	1.00	0.03	-0.12	-0.01	-65	331	169
-0.02	0.01	1.01	-0.13	0.10	-0.09	-64	330	174
-0.02	0.01	1.00	0.09	-0.08	-0.04	-67	333	175
-0.02	0.01	1.00	-0.19	-0.01	-0.01	-68	330	174
-0.01	0.01	1.01	-0.02	0.12	-0.02	-65	329	173
-0.01	0.01	0.99	0.02	0.05	-0.05	-67	331	177
-0.02	0.01	1.01	-0.06	-0.05	-0.05	-65	337	177
-0.01	0.01	1.00	-0.03	0.01	-0.07	-68	332	172
-0.02	0.01	1.00	-0.06	-0.19	0.02	-70	330	178
-0.01	0.00	1.00	-0.09	0.01	0.03	-64	336	176
-0.01	0.01	1.02	-0.09	0.15	-0.06	-65	331	177
-0.01	0.01	1.01	0.08	0.08	-0.07	-68	328	174
-0.01	0.01	1.01	-0.11	0.18	0.05	-71	329	175
-0.01	0.01	1.01	0.10	0.05	-0.07	-66	332	174
-0.01	0.01	1.01	-0.06	0.01	-0.03	-67	333	173
-0.01	0.01	1.00	0.08	-0.02	-0.09	-63	323	173
-0.01	0.01	1.00	0.03	-0.14	0.04	-70	334	176
-0.01	0.01	1.00	0.00	0.11	-0.05	-66	328	174
-0.01	0.01	1.01	-0.04	-0.00	0.02	-68	334	176
-0.01	0.01	1.01	0.09	0.04	-0.03	-66	334	174
-0.01	0.01	1.00	-0.03	-0.07	0.03	-63	341	175
-0.02	0.01	1.00	-0.00	0.01	0.08	-67	329	175
-0.01	0.01	1.01	-0.10	0.11	-0.19	-68	334	176
-0.01	0.02	1.01	-0.00	0.08	-0.05	-71	331	173
-0.02	0.02	1.00	-0.07	-0.05	-0.01	-66	334	174
-0.01	0.01	1.01	0.02	0.08	-0.02	-64	336	178
-0.02	0.02	1.01	-0.09	0.01	-0.10	-67	335	177
-0.01	0.01	1.01	0.07	-0.10	0.07	-66	332	170
-0.01	0.01	1.00	-0.12	-0.21	0.02	-67	329	173
-0.01	0.01	1.00	0.01	-0.02	0.03	-67	329	173
-0.01	0.01	1.00	-0.06	0.02	-0.04	-65	331	175
-0.01	0.02	1.01	0.07	0.05	-0.03	-62	332	176
-0.01	0.01	1.00	0.24	0.14	0.08	-69	331	171
-0.01	0.01	1.00	-0.02	0.01	0.06	-67	339	171
-0.01	0.01	1.02	-0.13	0.02	-0.02	-68	338	174
-0.00	0.02	1.00	-0.16	-0.03	0.14	-66	336	178
-0.01	0.01	1.01	-0.03	0.10	0.06	-65	331	171
-0.01	0.01	1.02	0.06	-0.07	-0.07	-68	336	174
-0.01	0.01	1.00	0.04	0.02	-0.08	-66	332	172
-0.01	0.01	1.00	-0.02	-0.05	0.10	-63	331	175
-0.01	0.02	1.01	0.08	-0.14	-0.10	-66	336	170
-0.01	0.01	1.01	-0.00	0.08	-0.09	-71	327	173
-0.01	0.01	1.01	-0.01	0.10	0.01	-64	332	168
-0.02	0.02	1.00	-0.31	-0.01	-0.06	-68	336	176
-0.01	0.01	1.02	-0.25	-0.02	0.10	-67	335	171
-0.01	0.01	1.00	-0.16	-0.06	0.06	-68	332	174
-0.02	0.02	1.01	-0.08	-0.12	0.15	-66	334	172
-0.01	0.01	1.00	-0.09	-0.02	-0.04	-66	336	172
-0.02	0.01	1.00	-0.13	-0.08	0.00	-65	331	175
-0.01	0.01	1.00	0.09	0.08	0.05	-68	330	174
-0.01	0.01	1.00	-0.11	0.09	-0.01	-69	335	173
